Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
6,Davis,Sacramento Valley,6/2/2023,153,0.24, ,0.00, ,694, ,13.6, ,86.4, ,49.8, ,67.5, ,94, ,34, ,59, ,52.8, ,3.7, ,89.7, ,64.4, 
6,Davis,Sacramento Valley,6/3/2023,154,0.26, ,0.00, ,692, ,14.3, ,90.6, ,52.1, ,71.7, ,97, ,29, ,54, ,54.2, ,3.6, ,86.2, ,65.2, 
6,Davis,Sacramento Valley,6/4/2023,155,0.27, ,0.00, ,682, ,14.8, ,92.5, ,54.1, ,73.4, ,95, ,25, ,53, ,55.0, ,4.0, ,96.0, ,65.8, 
6,Davis,Sacramento Valley,6/5/2023,156,0.24, ,0.00, ,607, ,14.9, ,83.6, ,55.4, ,68.0, ,89, ,46, ,64, ,55.3, ,5.7, ,137.8, ,65.7, 
6,Davis,Sacramento Valley,6/6/2023,157,0.15, ,0.00, ,404, ,13.7, ,74.0, ,56.5, ,64.0, ,82, ,53, ,67, ,53.0, ,6.7, ,160.6, ,64.3, 
6,Davis,Sacramento Valley,6/7/2023,158,0.23, ,0.00, ,636, ,14.0, ,76.7, ,55.4, ,65.7, ,86, ,51, ,65, ,53.6, ,6.3, ,151.2, ,64.2, 
6,Davis,Sacramento Valley,6/8/2023,159,0.24, ,0.00, ,664, ,13.8, ,80.1, ,53.5, ,66.3, ,95, ,44, ,62, ,53.1, ,5.2, ,125.3, ,64.6, 
6,Davis,Sacramento Valley,6/9/2023,160,0.24, ,0.00, ,669, ,12.9, ,80.7, ,52.9, ,65.1, ,88, ,38, ,61, ,51.2, ,5.7, ,137.3, ,63.6, 
6,Davis,Sacramento Valley,6/10/2023,161,0.20, ,0.00, ,558, ,13.4, ,80.7, ,49.2, ,64.2, ,94, ,41, ,65, ,52.4, ,4.5, ,108.0, ,63.7, 
6,Davis,Sacramento Valley,6/11/2023,162,0.23, ,0.00, ,615, ,14.3, ,81.8, ,52.6, ,65.6, ,93, ,46, ,67, ,54.2, ,6.1, ,146.1, ,64.0, 
6,Davis,Sacramento Valley,6/12/2023,163,0.19, ,0.00, ,517, ,14.1, ,78.4, ,58.1, ,65.9, ,77, ,49, ,65, ,53.7, ,6.0, ,144.2, ,63.8, 
6,Davis,Sacramento Valley,6/13/2023,164,0.24, ,0.00, ,681, ,15.0, ,80.7, ,54.9, ,67.7, ,90, ,49, ,65, ,55.4, ,5.5, ,132.6, ,64.5, 
6,Davis,Sacramento Valley,6/14/2023,165,0.23, ,0.00, ,647, ,15.6, ,85.0, ,54.2, ,68.6, ,92, ,44, ,65, ,56.4, ,4.5, ,107.6, ,65.5, 
6,Davis,Sacramento Valley,6/15/2023,166,0.27, ,0.00, ,686, ,14.0, ,91.4, ,55.0, ,71.8, ,93, ,17, ,53, ,53.6, ,4.1, ,98.4, ,66.0, 
6,Davis,Sacramento Valley,6/16/2023,167,0.28, ,0.00, ,709, ,15.0, ,89.8, ,53.6, ,72.2, ,94, ,34, ,55, ,55.4, ,5.3, ,126.1, ,66.6, 
6,Davis,Sacramento Valley,6/17/2023,168,0.26, ,0.00, ,671, ,15.4, ,85.3, ,54.7, ,69.6, ,92, ,43, ,63, ,56.2, ,6.2, ,149.3, ,65.9, 
6,Davis,Sacramento Valley,6/18/2023,169,0.29, ,0.00, ,695, ,13.4, ,85.0, ,55.7, ,68.5, ,91, ,36, ,56, ,52.3, ,7.3, ,175.6, ,65.6, 
6,Davis,Sacramento Valley,6/19/2023,170,0.26, ,0.00, ,700, ,9.7, ,76.0, ,49.6, ,63.2, ,73, ,32, ,49, ,43.8, ,7.3, ,174.7, ,62.9, 
6,Davis,Sacramento Valley,6/20/2023,171,0.26, ,0.00, ,716, ,9.0, ,78.1, ,46.3, ,64.2, ,83, ,26, ,44, ,41.9, ,5.2, ,123.8, ,62.7, 
6,Davis,Sacramento Valley,6/21/2023,172,0.27, ,0.00, ,716, ,10.3, ,83.2, ,46.4, ,66.9, ,92, ,24, ,46, ,45.4, ,5.0, ,120.4, ,62.6, 
6,Davis,Sacramento Valley,6/22/2023,173,0.23, ,0.00, ,617, ,12.3, ,78.4, ,50.3, ,63.1, ,89, ,40, ,62, ,50.0, ,6.9, ,164.8, ,62.3,Y
6,Davis,Sacramento Valley,6/23/2023,174,0.25, ,0.00, ,695, ,12.6, ,78.6, ,52.7, ,64.3, ,83, ,41, ,61, ,50.7, ,6.5, ,156.7, ,62.2,Y
6,Davis,Sacramento Valley,6/24/2023,175,0.25, ,0.00, ,669, ,13.2, ,82.5, ,52.1, ,65.0, ,93, ,36, ,62, ,51.8, ,5.9, ,141.0, ,63.0, 
6,Davis,Sacramento Valley,6/25/2023,176,0.24, ,0.00, ,702, ,13.5, ,78.0, ,52.9, ,63.8, ,91, ,46, ,67, ,52.6, ,6.1, ,147.3, ,63.2, 
6,Davis,Sacramento Valley,6/26/2023,177,0.25, ,0.00, ,687, ,13.6, ,83.8, ,50.7, ,65.9, ,96, ,33, ,63, ,52.8, ,5.2, ,124.1, ,63.5, 
6,Davis,Sacramento Valley,6/27/2023,178,0.24, ,0.00, ,687, ,14.6, ,84.3, ,52.7, ,67.1, ,96, ,39, ,64, ,54.7, ,4.4, ,105.7, ,64.5, 
6,Davis,Sacramento Valley,6/28/2023,179,0.26, ,0.00, ,683, ,15.2, ,86.6, ,53.3, ,68.7, ,94, ,42, ,64, ,55.8, ,4.7, ,113.7, ,65.6, 
6,Davis,Sacramento Valley,6/29/2023,180,0.27, ,0.00, ,690, ,17.1, ,94.3, ,53.1, ,74.5, ,93, ,36, ,59, ,59.0, ,4.1, ,97.3, ,67.1, 
6,Davis,Sacramento Valley,6/30/2023,181,0.28, ,0.00, ,686, ,17.1, ,100.1, ,57.1, ,79.7, ,90, ,27, ,49, ,59.1, ,3.3, ,79.5, ,69.5, 
6,Davis,Sacramento Valley,7/1/2023,182,0.30, ,0.00, ,693, ,17.3, ,104.4, ,59.6, ,84.1, ,93, ,23, ,43, ,59.3, ,3.4, ,82.0, ,71.5, 
6,Davis,Sacramento Valley,7/2/2023,183,0.30, ,0.00, ,694, ,16.0, ,104.6, ,59.3, ,84.0, ,88, ,20, ,40, ,57.3, ,3.7, ,89.7, ,72.4, 
6,Davis,Sacramento Valley,7/3/2023,184,0.30, ,0.00, ,692, ,15.1, ,95.5, ,58.8, ,75.9, ,85, ,29, ,49, ,55.5, ,5.4, ,129.3, ,71.4, 
6,Davis,Sacramento Valley,7/4/2023,185,0.26, ,0.00, ,694, ,14.5, ,87.7, ,53.2, ,69.6, ,94, ,38, ,59, ,54.5, ,4.8, ,114.9, ,69.6, 
6,Davis,Sacramento Valley,7/5/2023,186,0.26, ,0.00, ,689, ,14.6, ,84.7, ,53.6, ,67.9, ,91, ,44, ,63, ,54.7, ,5.7, ,137.2, ,68.6, 
6,Davis,Sacramento Valley,7/6/2023,187,0.25, ,0.00, ,699, ,14.7, ,82.7, ,51.5, ,66.4, ,94, ,45, ,66, ,54.9, ,5.5, ,131.2, ,67.9, 
6,Davis,Sacramento Valley,7/7/2023,188,0.25, ,0.00, ,684, ,14.7, ,82.4, ,54.3, ,67.0, ,94, ,45, ,65, ,54.9, ,5.9, ,142.2, ,68.1, 
6,Davis,Sacramento Valley,7/8/2023,189,0.26, ,0.00, ,696, ,13.7, ,83.3, ,51.4, ,66.2, ,93, ,42, ,62, ,52.9, ,5.8, ,138.8, ,67.8, 
6,Davis,Sacramento Valley,7/9/2023,190,0.24, ,0.00, ,707, ,13.3, ,78.0, ,50.9, ,63.7, ,92, ,46, ,66, ,52.2, ,6.4, ,153.6, ,66.5,Y
6,Davis,Sacramento Valley,7/10/2023,191,0.25, ,0.00, ,706, ,14.4, ,88.1, ,49.9, ,69.2, ,95, ,30, ,59, ,54.2, ,3.9, ,92.5, ,67.5, 
6,Davis,Sacramento Valley,7/11/2023,192,0.27, ,0.00, ,702, ,14.5, ,94.3, ,54.4, ,74.9, ,95, ,19, ,49, ,54.6, ,3.4, ,81.5, ,69.1, 
6,Davis,Sacramento Valley,7/12/2023,193,0.27, ,0.00, ,704, ,14.9, ,90.7, ,55.7, ,72.1, ,87, ,27, ,55, ,55.2, ,4.9, ,117.1, ,68.4, 
6,Davis,Sacramento Valley,7/13/2023,194,0.26, ,0.00, ,676, ,16.5, ,93.7, ,55.0, ,74.1, ,95, ,32, ,57, ,58.0, ,3.8, ,91.8, ,69.2, 
6,Davis,Sacramento Valley,7/14/2023,195,0.28, ,0.00, ,687, ,17.1, ,100.0, ,57.2, ,78.6, ,94, ,25, ,51, ,59.0, ,3.5, ,85.0, ,70.7, 
6,Davis,Sacramento Valley,7/15/2023,196,0.28, ,0.00, ,690, ,18.3, ,102.8, ,57.8, ,81.4, ,93, ,24, ,50, ,61.0, ,3.4, ,81.5, ,72.1, 
6,Davis,Sacramento Valley,7/16/2023,197,0.29, ,0.00, ,651, ,18.7,Y,103.4, ,62.4, ,83.6, ,92, ,25, ,48,Y,61.6,Y,4.1, ,99.3, ,73.2, 
6,Davis,Sacramento Valley,7/17/2023,198,0.29, ,0.00, ,628, ,17.0, ,96.9, ,64.7, ,80.6, ,75, ,29, ,48, ,59.0, ,6.1, ,145.5, ,72.7, 
6,Davis,Sacramento Valley,7/18/2023,199,0.27, ,0.00, ,677, ,15.8, ,89.6, ,58.7, ,74.6, ,86, ,34, ,54, ,56.9, ,5.8, ,138.6, ,71.1, 
6,Davis,Sacramento Valley,7/19/2023,200,0.25, ,0.00, ,677, ,16.4, ,91.0, ,54.7, ,72.0, ,94, ,32, ,61, ,58.0, ,4.2, ,101.3, ,70.1, 
6,Davis,Sacramento Valley,7/20/2023,201,0.27, ,0.00, ,677, ,15.8, ,97.7, ,52.7, ,76.4, ,95, ,24, ,51, ,56.9, ,3.6, ,86.7, ,70.1, 
6,Davis,Sacramento Valley,7/21/2023,202,0.28, ,0.00, ,669, ,18.2, ,101.5, ,60.5, ,81.4, ,91, ,30, ,50, ,60.7, ,4.0, ,96.9, ,72.2, 
6,Davis,Sacramento Valley,7/22/2023,203,0.28, ,0.00, ,661, ,17.6, ,103.1, ,59.0, ,82.1, ,90, ,24, ,47, ,59.9, ,3.7, ,87.9, ,72.5, 
6,Davis,Sacramento Valley,7/23/2023,204,0.28, ,0.00, ,643, ,17.0, ,96.6, ,61.4, ,78.0, ,88, ,32, ,52, ,59.0, ,5.8, ,138.1, ,72.4, 
6,Davis,Sacramento Valley,7/24/2023,205,0.25, ,0.00, ,646, ,15.0, ,91.5, ,56.1, ,72.6, ,89, ,33, ,55, ,55.5, ,5.3, ,126.2, ,70.3, 
6,Davis,Sacramento Valley,7/25/2023,206,0.26, ,0.00, ,674, ,15.6, ,94.3, ,55.4, ,74.9, ,95, ,26, ,53, ,56.5, ,3.9, ,94.4, ,70.3, 
6,Davis,Sacramento Valley,7/26/2023,207,0.27, ,0.00, ,667, ,16.3, ,91.5, ,58.1, ,73.7, ,93, ,30, ,58, ,57.8, ,5.7, ,137.0, ,70.6, 
6,Davis,Sacramento Valley,7/27/2023,208,0.25, ,0.00, ,660, ,15.7, ,86.7, ,57.1, ,70.4, ,87, ,41, ,62, ,56.7, ,5.6, ,135.2, ,70.4, 
6,Davis,Sacramento Valley,7/28/2023,209,0.26, ,0.00, ,660, ,14.1, ,92.2, ,54.3, ,72.3, ,93, ,28, ,52, ,53.8, ,4.8, ,116.2, ,69.4, 
6,Davis,Sacramento Valley,7/29/2023,210,0.26, ,0.00, ,663, ,13.2, ,94.6, ,53.7, ,72.9, ,94, ,22, ,48, ,51.9, ,4.6, ,109.3, ,69.1, 
6,Davis,Sacramento Valley,7/30/2023,211,0.28, ,0.00, ,671, ,13.0, ,95.1, ,54.1, ,73.4, ,92, ,18, ,46, ,51.6, ,5.0, ,120.9, ,68.7, 
6,Davis,Sacramento Valley,7/31/2023,212,0.26, ,0.00, ,657, ,14.1, ,92.3, ,54.3, ,73.1, ,94, ,20, ,51, ,53.6, ,4.6, ,111.1, ,68.8, 
6,Davis,Sacramento Valley,8/1/2023,213,0.24, ,0.00, ,637, ,15.2, ,87.6, ,54.4, ,70.4, ,93, ,36, ,60, ,55.8, ,5.5, ,132.2, ,68.8, 
6,Davis,Sacramento Valley,8/2/2023,214,0.24, ,0.00, ,647, ,14.9, ,83.9, ,54.2, ,68.0, ,94, ,41, ,64, ,55.3, ,5.7, ,137.1, ,68.1, 
6,Davis,Sacramento Valley,8/3/2023,215,0.23, ,0.00, ,647, ,15.2, ,82.9, ,53.4, ,67.4, ,93, ,45, ,66, ,55.8, ,5.1, ,121.6, ,67.8, 
6,Davis,Sacramento Valley,8/4/2023,216,0.24, ,0.00, ,628, ,16.4, ,93.3, ,55.7, ,72.6, ,97, ,34, ,60, ,58.0, ,4.2, ,100.6, ,69.3, 
6,Davis,Sacramento Valley,8/5/2023,217,0.26, ,0.00, ,625, ,17.5, ,96.5, ,56.6, ,77.1, ,94, ,33, ,55, ,59.7, ,4.2, ,101.7, ,70.4, 
6,Davis,Sacramento Valley,8/6/2023,218,0.32,R,0.00, ,634, ,15.4, ,101.0, ,62.2, ,83.5,Y,91, ,16, ,39,Y,56.2,Y,6.2, ,149.8, ,72.0, 
6,Davis,Sacramento Valley,8/7/2023,219,0.29, ,0.00, ,628, ,16.2, ,100.9, ,61.0, ,80.6, ,88, ,22, ,45, ,57.6, ,6.2, ,149.8, ,72.1, 
6,Davis,Sacramento Valley,8/8/2023,220,0.27, ,0.00, ,637, ,14.7, ,87.0, ,58.8, ,70.9, ,85, ,30, ,57, ,55.0, ,8.5,Y,205.0,Y,69.5, 
6,Davis,Sacramento Valley,8/9/2023,221,0.24, ,0.00, ,626, ,15.7, ,86.5, ,56.9, ,70.8, ,91, ,35, ,61, ,56.8, ,5.9, ,140.6, ,69.2, 
6,Davis,Sacramento Valley,8/10/2023,222,0.23, ,0.00, ,623, ,16.3, ,87.6, ,54.9, ,70.5, ,95, ,36, ,64, ,57.7, ,5.0, ,120.5, ,69.5, 
6,Davis,Sacramento Valley,8/11/2023,223,0.22, ,0.00, ,608, ,16.5, ,87.0, ,58.0, ,70.8, ,93, ,35, ,64, ,58.1, ,4.5, ,107.4, ,69.7, 
6,Davis,Sacramento Valley,8/12/2023,224,0.24, ,0.00, ,597, ,16.3, ,93.6, ,57.2, ,75.0, ,94, ,28, ,55, ,57.7, ,4.0, ,96.5, ,70.5, 
6,Davis,Sacramento Valley,8/13/2023,225,0.25, ,0.00, ,578, ,16.7, ,96.7, ,59.6, ,78.9, ,92, ,30, ,50, ,58.4, ,4.7, ,112.5, ,71.4, 
6,Davis,Sacramento Valley,8/14/2023,226,0.22, ,0.00, ,507, ,19.0,Y,98.4, ,64.2, ,83.1,Y,82, ,30, ,49,Y,62.1,Y,3.8, ,90.8, ,72.8, 
6,Davis,Sacramento Valley,8/15/2023,227,0.26,R,0.00, ,610, ,20.4,R,100.9, ,63.8, ,84.6,Y,92, ,32, ,,R,,I,4.3, ,102.9, ,74.1, 
6,Davis,Sacramento Valley,8/16/2023,228,0.25, ,0.00, ,583, ,19.4,Y,102.8, ,61.3, ,82.1, ,93, ,28, ,52,Y,62.6,Y,4.1, ,99.5, ,74.2, 
6,Davis,Sacramento Valley,8/17/2023,229,0.25, ,0.00, ,596, ,19.0,Y,100.1, ,63.5, ,80.2, ,90, ,26, ,54,Y,62.0,Y,5.2, ,123.6, ,74.5, 
6,Davis,Sacramento Valley,8/18/2023,230,0.23, ,0.00, ,576, ,18.2,Y,90.4, ,61.1, ,74.4, ,92, ,42, ,63,Y,60.9,Y,5.4, ,129.0, ,72.9, 
6,Davis,Sacramento Valley,8/19/2023,231,0.23, ,0.00, ,575, ,17.5, ,90.7, ,58.1, ,74.5, ,95, ,40, ,60, ,59.7, ,4.9, ,118.2, ,72.6, 
6,Davis,Sacramento Valley,8/20/2023,232,0.18, ,0.00, ,371, ,17.7, ,89.3, ,64.0, ,77.8, ,80, ,38, ,55, ,60.1, ,5.3, ,127.2, ,72.8, 
6,Davis,Sacramento Valley,8/21/2023,233,0.15, ,0.01, ,343, ,18.7,Y,78.9, ,65.8,Y,72.6, ,89, ,55, ,68,Y,61.5,Y,8.4, ,201.1, ,72.6, 
6,Davis,Sacramento Valley,8/22/2023,234,0.21, ,0.00, ,553, ,17.8, ,88.4, ,60.1, ,74.8, ,95, ,38, ,60, ,60.1, ,3.5, ,85.2, ,72.6, 
6,Davis,Sacramento Valley,8/23/2023,235,0.24, ,0.00, ,571, ,17.1, ,93.7, ,60.8, ,78.7, ,91, ,26, ,51, ,59.1, ,4.3, ,103.4, ,73.6, 
6,Davis,Sacramento Valley,8/24/2023,236,0.25, ,0.00, ,572, ,17.4, ,93.8, ,60.7, ,77.6, ,91, ,33, ,54, ,59.6, ,5.6, ,134.0, ,73.8, 
6,Davis,Sacramento Valley,8/25/2023,237,0.22, ,0.00, ,591, ,16.3, ,88.7, ,57.9, ,71.7, ,93, ,34, ,61, ,57.7, ,4.5, ,108.7, ,71.7, 
6,Davis,Sacramento Valley,8/26/2023,238,0.22, ,0.00, ,594, ,14.6, ,91.2, ,53.0, ,71.2, ,95, ,29, ,56, ,54.8, ,3.8, ,90.5, ,71.1, 
6,Davis,Sacramento Valley,8/27/2023,239,0.22, ,0.00, ,603, ,13.5, ,94.1, ,49.6, ,71.3, ,95, ,19, ,52, ,52.6, ,3.3, ,79.8, ,70.8, 
6,Davis,Sacramento Valley,8/28/2023,240,0.23, ,0.00, ,587, ,14.5, ,95.5, ,54.2, ,74.7, ,94, ,21, ,49, ,54.5, ,3.7, ,87.6, ,71.2, 
6,Davis,Sacramento Valley,8/29/2023,241,0.23, ,0.00, ,582, ,12.9, ,92.1, ,54.2, ,72.7, ,91, ,21, ,47, ,51.4, ,4.3, ,103.9, ,70.5, 
6,Davis,Sacramento Valley,8/30/2023,242,0.29, ,0.00, ,561, ,12.0, ,95.3, ,63.6, ,79.3, ,63, ,19, ,35, ,49.4, ,7.3, ,175.7, ,71.3, 
6,Davis,Sacramento Valley,8/31/2023,243,0.22, ,0.00, ,500, ,14.2, ,90.7, ,53.8, ,73.2, ,90, ,28, ,51, ,53.9, ,6.1, ,145.6, ,70.6, 
6,Davis,Sacramento Valley,9/1/2023,244,0.19, ,0.00, ,488, ,15.6, ,75.5,Y,60.6, ,65.9, ,84, ,56, ,72, ,56.5, ,11.6,R,279.6,R,68.6, 
6,Davis,Sacramento Valley,9/2/2023,245,0.13, ,0.00, ,351, ,15.6, ,77.5, ,57.6, ,67.4, ,87, ,51, ,68, ,56.5, ,5.0, ,120.5, ,67.9, 
6,Davis,Sacramento Valley,9/3/2023,246,0.17, ,0.00, ,457, ,15.1, ,79.7, ,60.0, ,69.3, ,82, ,47, ,62, ,55.6, ,5.5, ,132.0, ,68.9, 
6,Davis,Sacramento Valley,9/4/2023,247,0.19, ,0.00, ,536, ,15.5, ,85.6, ,54.4, ,69.7, ,96, ,40, ,63, ,56.4, ,3.6, ,87.2, ,69.6, 
6,Davis,Sacramento Valley,9/5/2023,248,0.19, ,0.00, ,537, ,14.5, ,87.9, ,54.7, ,71.1, ,95, ,33, ,56, ,54.5, ,3.5, ,82.9, ,69.8, 
6,Davis,Sacramento Valley,9/6/2023,249,0.20, ,0.00, ,510, ,14.4, ,86.8, ,61.0, ,75.9, ,91, ,32, ,47, ,54.4, ,6.0, ,145.0, ,72.3, 
6,Davis,Sacramento Valley,9/7/2023,250,0.20, ,0.00, ,533, ,14.1, ,87.9, ,54.9, ,70.3, ,94, ,27, ,56, ,53.8, ,4.0, ,96.9, ,70.7, 
6,Davis,Sacramento Valley,9/8/2023,251,0.21, ,0.00, ,535, ,13.6, ,89.8, ,54.3, ,72.2, ,96, ,24, ,50, ,52.7, ,4.2, ,100.7, ,71.2, 
6,Davis,Sacramento Valley,9/9/2023,252,0.21, ,0.00, ,538, ,12.5, ,90.6, ,52.5, ,72.1, ,94, ,18, ,46, ,50.5, ,3.6, ,85.5, ,71.0, 
6,Davis,Sacramento Valley,9/10/2023,253,0.19, ,0.00, ,541, ,12.8, ,92.4, ,50.4, ,70.9, ,95, ,20, ,50, ,51.1, ,3.4, ,80.6, ,70.6, 
6,Davis,Sacramento Valley,9/11/2023,254,0.19, ,0.00, ,528, ,14.1, ,92.0, ,51.6, ,71.7, ,93, ,25, ,53, ,53.6, ,3.5, ,83.2, ,71.2, 
6,Davis,Sacramento Valley,9/12/2023,255,0.18, ,0.00, ,519, ,15.4, ,90.1, ,52.1, ,69.9, ,96, ,30, ,61, ,56.1, ,3.8, ,91.5, ,71.1, 
6,Davis,Sacramento Valley,9/13/2023,256,0.18, ,0.00, ,501, ,15.1, ,92.3, ,54.8, ,72.6, ,94, ,27, ,55, ,55.5, ,3.6, ,85.7, ,71.8, 
6,Davis,Sacramento Valley,9/14/2023,257,0.18, ,0.00, ,502, ,16.2, ,92.6, ,56.4, ,72.4, ,95, ,31, ,60, ,57.5, ,3.5, ,83.8, ,72.4, 
6,Davis,Sacramento Valley,9/15/2023,258,0.17, ,0.00, ,490, ,16.5, ,89.3, ,55.3, ,70.4, ,94, ,39, ,65, ,58.1, ,3.9, ,93.9, ,72.4, 
6,Davis,Sacramento Valley,9/16/2023,259,0.17, ,0.00, ,484, ,16.3, ,83.0, ,56.4, ,69.5, ,94, ,48, ,66, ,57.8, ,4.4, ,106.1, ,71.9, 
6,Davis,Sacramento Valley,9/17/2023,260,0.17, ,0.00, ,477, ,15.7, ,83.5, ,57.6, ,68.7, ,92, ,45, ,66, ,56.7, ,5.6, ,134.5, ,71.5, 
6,Davis,Sacramento Valley,9/18/2023,261,0.17, ,0.00, ,469, ,14.9, ,83.1, ,55.8, ,68.3, ,93, ,42, ,63, ,55.2, ,4.8, ,115.2, ,70.8, 
6,Davis,Sacramento Valley,9/19/2023,262,0.16, ,0.00, ,464, ,15.2, ,82.6, ,53.2, ,67.6, ,92, ,45, ,66, ,55.7, ,3.8, ,92.2, ,70.4, 
6,Davis,Sacramento Valley,9/20/2023,263,0.16, ,0.00, ,463, ,15.2, ,81.9, ,53.5, ,66.0, ,95, ,46, ,70, ,55.9, ,5.1, ,122.6, ,69.7, 
6,Davis,Sacramento Valley,9/21/2023,264,0.19, ,0.00, ,474, ,11.5, ,80.2, ,52.4, ,65.5, ,94, ,25, ,54, ,48.2, ,6.5, ,156.7, ,67.6, 
6,Davis,Sacramento Valley,9/22/2023,265,0.15, ,0.00, ,464, ,12.1, ,80.0, ,47.5, ,63.8, ,93, ,33, ,60, ,49.6, ,4.0, ,96.6, ,66.7, 
6,Davis,Sacramento Valley,9/23/2023,266,0.16, ,0.00, ,469, ,12.1, ,78.9, ,50.0, ,63.6, ,95, ,30, ,60, ,49.6, ,4.8, ,114.7, ,65.7, 
6,Davis,Sacramento Valley,9/24/2023,267,0.17, ,0.00, ,462, ,12.1, ,80.7, ,46.1, ,63.5, ,97, ,27, ,60, ,49.5, ,5.5, ,132.5, ,64.9, 
6,Davis,Sacramento Valley,9/25/2023,268,0.17, ,0.00, ,452, ,13.4, ,76.8, ,54.2, ,65.6, ,92, ,42, ,62, ,52.3, ,7.2, ,173.9, ,64.9, 
6,Davis,Sacramento Valley,9/26/2023,269,0.15, ,0.00, ,442, ,14.1, ,81.3, ,57.5, ,69.5, ,87, ,34, ,57, ,53.7, ,3.7, ,88.7, ,68.0, 
6,Davis,Sacramento Valley,9/27/2023,270,0.16, ,0.00, ,450, ,13.4, ,86.9, ,49.9, ,67.4, ,95, ,32, ,59, ,52.4, ,3.8, ,91.8, ,66.9, 
6,Davis,Sacramento Valley,9/28/2023,271,0.19, ,0.00, ,454, ,11.5, ,84.6, ,51.2, ,68.0, ,96, ,23, ,49, ,48.1, ,5.2, ,124.2, ,65.7, 
6,Davis,Sacramento Valley,9/29/2023,272,0.13, ,0.00, ,340, ,13.9, ,79.1, ,48.5, ,64.7, ,96, ,41, ,67, ,53.4, ,6.1, ,147.5, ,65.3, 
6,Davis,Sacramento Valley,9/30/2023,273,0.06, ,0.00, ,231, ,15.6, ,68.6, ,56.2, ,61.6, ,96, ,66, ,83, ,56.4, ,3.9, ,93.0, ,65.4, 
6,Davis,Sacramento Valley,10/1/2023,274,0.16, ,0.00, ,437, ,11.4, ,75.2, ,51.6, ,63.1, ,93, ,34, ,58, ,48.1, ,5.8, ,139.1, ,64.1, 
6,Davis,Sacramento Valley,10/2/2023,275,0.16, ,0.00, ,434, ,10.3, ,81.5, ,49.8, ,65.0, ,83, ,22, ,49, ,45.2, ,4.7, ,113.9, ,62.9, 
6,Davis,Sacramento Valley,10/3/2023,276,0.15, ,0.00, ,425, ,12.2, ,82.9, ,50.4, ,66.3, ,95, ,33, ,55, ,49.8, ,3.6, ,85.3, ,64.2, 
6,Davis,Sacramento Valley,10/4/2023,277,0.18, ,0.00, ,426, ,12.8, ,89.0, ,54.9, ,72.4, ,87, ,26, ,47, ,51.0, ,4.8, ,115.9, ,65.8, 
6,Davis,Sacramento Valley,10/5/2023,278,0.17, ,0.00, ,420, ,12.6, ,91.1, ,54.6, ,72.6, ,89, ,24, ,46, ,50.8, ,3.4, ,81.9, ,66.7, 
6,Davis,Sacramento Valley,10/6/2023,279,0.17, ,0.00, ,420, ,12.6, ,92.6, ,51.6, ,72.8, ,93, ,24, ,46, ,50.7, ,3.7, ,88.2, ,66.7, 
6,Davis,Sacramento Valley,10/7/2023,280,0.16, ,0.00, ,410, ,13.1, ,95.1, ,52.5, ,73.2, ,93, ,22, ,47, ,51.8, ,2.8, ,68.0, ,67.4, 
6,Davis,Sacramento Valley,10/8/2023,281,0.16, ,0.00, ,399, ,13.0, ,92.2, ,55.5, ,72.3, ,90, ,24, ,48, ,51.5, ,4.2, ,100.8, ,68.0, 
6,Davis,Sacramento Valley,10/9/2023,282,0.08, ,0.00, ,207, ,14.3, ,72.3, ,54.9, ,63.6, ,86, ,58, ,71, ,54.1, ,6.8, ,163.4, ,65.5, 
6,Davis,Sacramento Valley,10/10/2023,283,0.11, ,0.00, ,315, ,14.6, ,75.0, ,55.5, ,63.8, ,96, ,39, ,72, ,54.7, ,6.4, ,152.8, ,65.2, 
6,Davis,Sacramento Valley,10/11/2023,284,0.16, ,0.00, ,408, ,9.4, ,73.9, ,51.5, ,62.5, ,74, ,29, ,49, ,43.0, ,6.5, ,157.1, ,63.6, 
6,Davis,Sacramento Valley,10/12/2023,285,0.19, ,0.00, ,395, ,8.6, ,78.6, ,53.7, ,65.7, ,60, ,24, ,40, ,40.5, ,7.9, ,188.8, ,62.1, 
6,Davis,Sacramento Valley,10/13/2023,286,0.11, ,0.00, ,295, ,10.5, ,76.4, ,43.7, ,63.6, ,92, ,33, ,53, ,45.9, ,3.4, ,80.5, ,62.2, 
6,Davis,Sacramento Valley,10/14/2023,287,0.12, ,0.00, ,335, ,13.1, ,79.0, ,54.2, ,66.7, ,88, ,38, ,58, ,51.7, ,3.3, ,80.1, ,63.9, 
6,Davis,Sacramento Valley,10/15/2023,288,0.13, ,0.00, ,374, ,12.7, ,83.9, ,52.0, ,67.3, ,91, ,32, ,55, ,50.8, ,3.5, ,83.6, ,64.1, 
6,Davis,Sacramento Valley,10/16/2023,289,0.11, ,0.00, ,318, ,13.3, ,81.0, ,49.6, ,66.9, ,94, ,40, ,59, ,52.1, ,3.3, ,78.3, ,64.0, 
