"Plot Title: 22310149"
"#","Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 22310149, SEN S/N: 22310149)","Temp, °C (LGR S/N: 22310149, SEN S/N: 22310149)","Coupler Detached (LGR S/N: 22310149)","Coupler Attached (LGR S/N: 22310149)","Host Connected (LGR S/N: 22310149)","End Of File (LGR S/N: 22310149)"
4008,01/27/26 01:30:00 AM,246.2,9.78,,,,
4009,01/27/26 02:00:00 AM,246.3,9.70,,,,
4010,01/27/26 02:30:00 AM,245.6,9.65,,,,
4011,01/27/26 03:00:00 AM,244.8,9.55,,,,
4012,01/27/26 03:30:00 AM,244.0,9.47,,,,
4013,01/27/26 04:00:00 AM,242.7,9.38,,,,
4014,01/27/26 04:30:00 AM,242.1,9.26,,,,
4015,01/27/26 05:00:00 AM,240.9,9.17,,,,
4016,01/27/26 05:30:00 AM,240.7,9.10,,,,
4017,01/27/26 06:00:00 AM,239.9,8.99,,,,
4018,01/27/26 06:30:00 AM,239.3,8.91,,,,
4019,01/27/26 07:00:00 AM,238.6,8.85,,,,
4020,01/27/26 07:30:00 AM,238.0,8.77,,,,
4021,01/27/26 08:00:00 AM,237.6,8.75,,,,
4022,01/27/26 08:30:00 AM,237.8,8.78,,,,
4023,01/27/26 09:00:00 AM,238.1,8.82,,,,
4024,01/27/26 09:30:00 AM,238.6,8.89,,,,
4025,01/27/26 10:00:00 AM,239.6,8.98,,,,
4026,01/27/26 10:30:00 AM,240.5,9.15,,,,
4027,01/27/26 11:00:00 AM,241.0,9.27,,,,
4028,01/27/26 11:30:00 AM,242.5,9.51,,,,
4029,01/27/26 12:00:00 PM,243.7,9.76,,,,
4030,01/27/26 12:30:00 PM,245.6,10.02,,,,
4031,01/27/26 01:00:00 PM,248.4,10.40,,,,
4032,01/27/26 01:30:00 PM,251.2,10.72,,,,
4033,01/27/26 02:00:00 PM,254.4,11.11,,,,
4034,01/27/26 02:30:00 PM,257.7,11.08,,,,
4035,01/27/26 03:00:00 PM,261.7,11.12,,,,
4036,01/27/26 03:30:00 PM,261.0,11.00,,,,
4037,01/27/26 04:00:00 PM,261.7,11.26,,,,
4038,01/27/26 04:30:00 PM,263.3,11.01,,,,
4039,01/27/26 05:00:00 PM,263.3,11.24,,,,
4040,01/27/26 05:30:00 PM,263.2,11.23,,,,
4041,01/27/26 06:00:00 PM,262.3,11.27,,,,
4042,01/27/26 06:30:00 PM,261.2,11.30,,,,
4043,01/27/26 07:00:00 PM,260.0,11.31,,,,
4044,01/27/26 07:30:00 PM,259.0,11.17,,,,
4045,01/27/26 08:00:00 PM,259.3,11.13,,,,
4046,01/27/26 08:30:00 PM,259.8,11.08,,,,
4047,01/27/26 09:00:00 PM,260.0,11.07,,,,
4048,01/27/26 09:30:00 PM,259.8,11.11,,,,
4049,01/27/26 10:00:00 PM,258.9,11.09,,,,
4050,01/27/26 10:30:00 PM,256.5,11.15,,,,
4051,01/27/26 11:00:00 PM,254.4,11.09,,,,
4052,01/27/26 11:30:00 PM,253.8,11.01,,,,
4053,01/28/26 12:00:00 AM,252.6,10.88,,,,
4054,01/28/26 12:30:00 AM,252.4,10.81,,,,
4055,01/28/26 01:00:00 AM,252.1,10.76,,,,
4056,01/28/26 01:30:00 AM,252.5,10.75,,,,
4057,01/28/26 02:00:00 AM,252.6,10.72,,,,
4058,01/28/26 02:30:00 AM,252.6,10.71,,,,
4059,01/28/26 03:00:00 AM,252.6,10.69,,,,
4060,01/28/26 03:30:00 AM,252.5,10.68,,,,
4061,01/28/26 04:00:00 AM,252.3,10.61,,,,
4062,01/28/26 04:30:00 AM,251.9,10.60,,,,
4063,01/28/26 05:00:00 AM,250.2,10.55,,,,
4064,01/28/26 05:30:00 AM,250.0,10.48,,,,
4065,01/28/26 06:00:00 AM,249.5,10.40,,,,
4066,01/28/26 06:30:00 AM,249.3,10.37,,,,
4067,01/28/26 07:00:00 AM,249.3,10.32,,,,
4068,01/28/26 07:30:00 AM,249.0,10.26,,,,
4069,01/28/26 08:00:00 AM,249.0,10.26,,,,
4070,01/28/26 08:30:00 AM,256.9,10.25,,,,
4071,01/28/26 09:00:00 AM,256.1,10.29,,,,
4072,01/28/26 09:30:00 AM,255.6,10.43,,,,
4073,01/28/26 10:00:00 AM,256.3,10.56,,,,
4074,01/28/26 10:30:00 AM,258.1,10.81,,,,
4075,01/28/26 11:00:00 AM,259.7,11.05,,,,
4076,01/28/26 11:30:00 AM,262.1,11.36,,,,
4077,01/28/26 12:00:00 PM,265.0,11.71,,,,
4078,01/28/26 12:30:00 PM,269.0,12.02,,,,
4079,01/28/26 01:00:00 PM,272.8,12.45,,,,
4080,01/28/26 01:30:00 PM,275.7,12.73,,,,
4081,01/28/26 02:00:00 PM,278.9,12.90,,,,
4082,01/28/26 02:30:00 PM,281.8,13.14,,,,
4083,01/28/26 03:00:00 PM,284.7,13.28,,,,
4084,01/28/26 03:30:00 PM,285.5,13.36,,,,
4085,01/28/26 04:00:00 PM,286.3,13.33,,,,
4086,01/28/26 04:30:00 PM,285.1,13.29,,,,
4087,01/28/26 05:00:00 PM,284.2,13.18,,,,
4088,01/28/26 05:30:00 PM,283.4,13.09,,,,
4089,01/28/26 06:00:00 PM,284.5,12.97,,,,
4090,01/28/26 06:30:00 PM,288.3,12.89,,,,
4091,01/28/26 07:00:00 PM,288.8,12.78,,,,
4092,01/28/26 07:30:00 PM,288.5,12.65,,,,
4093,01/28/26 08:00:00 PM,288.5,12.50,,,,
4094,01/28/26 08:30:00 PM,287.0,12.42,,,,
4095,01/28/26 09:00:00 PM,285.9,12.34,,,,
4096,01/28/26 09:30:00 PM,283.5,12.21,,,,
4097,01/28/26 10:00:00 PM,282.6,12.13,,,,
4098,01/28/26 10:30:00 PM,278.7,11.99,,,,
4099,01/28/26 11:00:00 PM,278.2,11.90,,,,
4100,01/28/26 11:30:00 PM,276.7,11.79,,,,
4101,01/29/26 12:00:00 AM,276.3,11.72,,,,
4102,01/29/26 12:30:00 AM,272.9,11.56,,,,
4103,01/29/26 01:00:00 AM,270.8,11.47,,,,
4104,01/29/26 01:30:00 AM,270.4,11.35,,,,
4105,01/29/26 02:00:00 AM,268.0,11.30,,,,
4106,01/29/26 02:30:00 AM,265.8,11.26,,,,
4107,01/29/26 03:00:00 AM,264.3,11.19,,,,
4108,01/29/26 03:30:00 AM,264.0,11.11,,,,
4109,01/29/26 04:00:00 AM,260.6,11.01,,,,
4110,01/29/26 04:30:00 AM,259.2,10.95,,,,
4111,01/29/26 05:00:00 AM,258.4,10.84,,,,
4112,01/29/26 05:30:00 AM,257.7,10.77,,,,
4113,01/29/26 06:00:00 AM,256.8,10.67,,,,
4114,01/29/26 06:30:00 AM,255.9,10.56,,,,
4115,01/29/26 07:00:00 AM,255.4,10.48,,,,
4116,01/29/26 07:30:00 AM,254.7,10.34,,,,
4117,01/29/26 08:00:00 AM,254.2,10.26,,,,
4118,01/29/26 08:30:00 AM,254.1,10.25,,,,
4119,01/29/26 09:00:00 AM,254.3,10.29,,,,
4120,01/29/26 09:30:00 AM,254.8,10.34,,,,
4121,01/29/26 10:00:00 AM,255.5,10.43,,,,
4122,01/29/26 10:30:00 AM,256.8,10.56,,,,
4123,01/29/26 11:00:00 AM,256.9,10.65,,,,
4124,01/29/26 11:30:00 AM,257.9,10.75,,,,
4125,01/29/26 12:00:00 PM,259.1,10.92,,,,
4126,01/29/26 12:30:00 PM,260.2,11.08,,,,
4127,01/29/26 01:00:00 PM,261.8,11.32,,,,
4128,01/29/26 01:30:00 PM,263.0,11.55,,,,
4129,01/29/26 02:00:00 PM,264.6,11.76,,,,
4130,01/29/26 02:30:00 PM,266.2,12.10,,,,
4131,01/29/26 03:00:00 PM,269.1,12.42,,,,
4132,01/29/26 03:30:00 PM,275.5,12.49,,,,
4133,01/29/26 04:00:00 PM,277.2,12.70,,,,
4134,01/29/26 04:30:00 PM,285.2,12.73,,,,
4135,01/29/26 05:00:00 PM,287.3,12.74,,,,
4136,01/29/26 05:30:00 PM,286.0,12.62,,,,
4137,01/29/26 06:00:00 PM,283.8,12.55,,,,
4138,01/29/26 06:30:00 PM,282.4,12.49,,,,
4139,01/29/26 07:00:00 PM,279.9,12.41,,,,
4140,01/29/26 07:30:00 PM,276.6,12.30,,,,
4141,01/29/26 08:00:00 PM,274.4,12.21,,,,
4142,01/29/26 08:30:00 PM,272.2,12.10,,,,
4143,01/29/26 09:00:00 PM,270.3,11.99,,,,
4144,01/29/26 09:30:00 PM,269.5,11.88,,,,
4145,01/29/26 10:00:00 PM,269.9,11.76,,,,
4146,01/29/26 10:30:00 PM,268.7,11.68,,,,
4147,01/29/26 11:00:00 PM,267.8,11.56,,,,
4148,01/29/26 11:30:00 PM,267.5,11.43,,,,
4149,01/30/26 12:00:00 AM,265.8,11.31,,,,
4150,01/30/26 12:30:00 AM,263.0,11.19,,,,
4151,01/30/26 01:00:00 AM,264.9,11.09,,,,
4152,01/30/26 01:30:00 AM,261.7,11.05,,,,
4153,01/30/26 02:00:00 AM,261.5,11.00,,,,
4154,01/30/26 02:30:00 AM,259.0,10.87,,,,
4155,01/30/26 03:00:00 AM,258.7,10.79,,,,
4156,01/30/26 03:30:00 AM,257.6,10.72,,,,
4157,01/30/26 04:00:00 AM,257.5,10.64,,,,
4158,01/30/26 04:30:00 AM,257.1,10.56,,,,
4159,01/30/26 05:00:00 AM,255.5,10.44,,,,
4160,01/30/26 05:30:00 AM,255.2,10.37,,,,
4161,01/30/26 06:00:00 AM,254.7,10.29,,,,
4162,01/30/26 06:30:00 AM,254.4,10.25,,,,
4163,01/30/26 07:00:00 AM,254.0,10.17,,,,
4164,01/30/26 07:30:00 AM,253.8,10.16,,,,
4165,01/30/26 08:00:00 AM,253.2,10.13,,,,
4166,01/30/26 08:30:00 AM,253.5,10.17,,,,
4167,01/30/26 09:00:00 AM,253.4,10.20,,,,
4168,01/30/26 09:30:00 AM,254.1,10.33,,,,
4169,01/30/26 10:00:00 AM,254.8,10.45,,,,
4170,01/30/26 10:30:00 AM,255.9,10.64,,,,
4171,01/30/26 11:00:00 AM,257.2,10.83,,,,
4172,01/30/26 11:30:00 AM,258.3,11.00,,,,
4173,01/30/26 12:00:00 PM,259.6,11.17,,,,
4174,01/30/26 12:30:00 PM,264.2,11.31,,,,
4175,01/30/26 01:00:00 PM,271.9,11.52,,,,
4176,01/30/26 01:30:00 PM,274.6,11.82,,,,
4177,01/30/26 02:00:00 PM,276.4,12.09,,,,
4178,01/30/26 02:30:00 PM,274.1,12.35,,,,
4179,01/30/26 03:00:00 PM,275.3,12.54,,,,
4180,01/30/26 03:30:00 PM,277.0,12.70,,,,
4181,01/30/26 04:00:00 PM,282.5,12.74,,,,
4182,01/30/26 04:30:00 PM,284.5,12.74,,,,
4183,01/30/26 05:00:00 PM,285.3,12.75,,,,
4184,01/30/26 05:30:00 PM,284.9,12.70,,,,
4185,01/30/26 06:00:00 PM,286.2,12.63,,,,
4186,01/30/26 06:30:00 PM,284.4,12.55,,,,
4187,01/30/26 07:00:00 PM,282.2,12.47,,,,
4188,01/30/26 07:30:00 PM,280.9,12.39,,,,
4189,01/30/26 08:00:00 PM,279.6,12.31,,,,
4190,01/30/26 08:30:00 PM,277.9,12.19,,,,
4191,01/30/26 09:00:00 PM,275.9,12.10,,,,
4192,01/30/26 09:30:00 PM,274.3,12.00,,,,
4193,01/30/26 10:00:00 PM,272.4,11.91,,,,
4194,01/30/26 10:30:00 PM,269.3,11.71,,,,
4195,01/30/26 11:00:00 PM,270.0,11.58,,,,
4196,01/30/26 11:30:00 PM,267.4,11.47,,,,
4197,01/31/26 12:00:00 AM,266.4,11.39,,,,
4198,01/31/26 12:30:00 AM,263.4,11.27,,,,
4199,01/31/26 01:00:00 AM,262.7,11.19,,,,
4200,01/31/26 01:30:00 AM,262.3,11.12,,,,
4201,01/31/26 02:00:00 AM,261.5,11.03,,,,
4202,01/31/26 02:30:00 AM,260.4,10.88,,,,
4203,01/31/26 03:00:00 AM,259.3,10.77,,,,
4204,01/31/26 03:30:00 AM,258.9,10.71,,,,
4205,01/31/26 04:00:00 AM,258.3,10.59,,,,
4206,01/31/26 04:30:00 AM,257.4,10.52,,,,
4207,01/31/26 05:00:00 AM,256.5,10.43,,,,
4208,01/31/26 05:30:00 AM,255.8,10.28,,,,
4209,01/31/26 06:00:00 AM,256.0,10.13,,,,
4210,01/31/26 06:30:00 AM,253.8,10.00,,,,
4211,01/31/26 07:00:00 AM,253.0,9.92,,,,
4212,01/31/26 07:30:00 AM,252.5,9.85,,,,
4213,01/31/26 08:00:00 AM,252.2,9.82,,,,
4214,01/31/26 08:30:00 AM,252.2,9.82,,,,
4215,01/31/26 09:00:00 AM,252.5,9.88,,,,
4216,01/31/26 09:30:00 AM,253.0,9.97,,,,
4217,01/31/26 10:00:00 AM,253.6,10.06,,,,
4218,01/31/26 10:30:00 AM,254.6,10.20,,,,
4219,01/31/26 11:00:00 AM,255.7,10.37,,,,
4220,01/31/26 11:30:00 AM,257.0,10.56,,,,
4221,01/31/26 12:00:00 PM,258.1,10.73,,,,
4222,01/31/26 12:30:00 PM,259.1,10.87,,,,
4223,01/31/26 01:00:00 PM,259.9,11.00,,,,
4224,01/31/26 01:30:00 PM,260.9,11.09,,,,
4225,01/31/26 02:00:00 PM,262.5,11.34,,,,
4226,01/31/26 02:30:00 PM,263.9,11.52,,,,
4227,01/31/26 03:00:00 PM,264.3,11.64,,,,
4228,01/31/26 03:30:00 PM,265.4,11.74,,,,
4229,01/31/26 04:00:00 PM,265.5,11.78,,,,
4230,01/31/26 04:30:00 PM,266.1,11.83,,,,
4231,01/31/26 05:00:00 PM,266.3,11.84,,,,
4232,01/31/26 05:30:00 PM,266.8,11.84,,,,
4233,01/31/26 06:00:00 PM,266.5,11.82,,,,
4234,01/31/26 06:30:00 PM,266.2,11.76,,,,
4235,01/31/26 07:00:00 PM,265.9,11.70,,,,
4236,01/31/26 07:30:00 PM,265.1,11.58,,,,
4237,01/31/26 08:00:00 PM,264.9,11.48,,,,
4238,01/31/26 08:30:00 PM,264.4,11.39,,,,
4239,01/31/26 09:00:00 PM,263.7,11.27,,,,
4240,01/31/26 09:30:00 PM,263.3,11.19,,,,
4241,01/31/26 10:00:00 PM,262.9,11.11,,,,
4242,01/31/26 10:30:00 PM,262.2,11.04,,,,
4243,01/31/26 11:00:00 PM,261.7,10.92,,,,
4244,01/31/26 11:30:00 PM,261.2,10.83,,,,
4245,02/01/26 12:00:00 AM,260.1,10.68,,,,
4246,02/01/26 12:30:00 AM,259.9,10.61,,,,
4247,02/01/26 01:00:00 AM,259.2,10.53,,,,
4248,02/01/26 01:30:00 AM,258.7,10.43,,,,
4249,02/01/26 02:00:00 AM,258.1,10.33,,,,
4250,02/01/26 02:30:00 AM,257.7,10.26,,,,
4251,02/01/26 03:00:00 AM,257.3,10.18,,,,
4252,02/01/26 03:30:00 AM,256.5,10.06,,,,
4253,02/01/26 04:00:00 AM,255.9,9.96,,,,
4254,02/01/26 04:30:00 AM,255.6,9.90,,,,
4255,02/01/26 05:00:00 AM,255.2,9.85,,,,
4256,02/01/26 05:30:00 AM,254.5,9.74,,,,
4257,02/01/26 06:00:00 AM,253.7,9.66,,,,
4258,02/01/26 06:30:00 AM,253.5,9.57,,,,
4259,02/01/26 07:00:00 AM,253.3,9.50,,,,
4260,02/01/26 07:30:00 AM,252.8,9.42,,,,
4261,02/01/26 08:00:00 AM,252.5,9.37,,,,
4262,02/01/26 08:30:00 AM,252.7,9.42,,,,
4263,02/01/26 09:00:00 AM,253.4,9.54,,,,
4264,02/01/26 09:30:00 AM,254.6,9.73,,,,
4265,02/01/26 10:00:00 AM,256.0,9.98,,,,
4266,02/01/26 10:30:00 AM,257.5,10.26,,,,
4267,02/01/26 11:00:00 AM,260.1,10.59,,,,
4268,02/01/26 11:30:00 AM,262.7,10.97,,,,
4269,02/01/26 12:00:00 PM,264.5,11.24,,,,
4270,02/01/26 12:30:00 PM,266.6,11.58,,,,
4271,02/01/26 01:00:00 PM,268.1,11.86,,,,
4272,02/01/26 01:30:00 PM,270.4,12.17,,,,
4273,02/01/26 02:00:00 PM,271.8,12.43,,,,
4274,02/01/26 02:30:00 PM,273.1,12.63,,,,
4275,02/01/26 03:00:00 PM,273.8,12.75,,,,
4276,02/01/26 03:30:00 PM,274.4,12.83,,,,
4277,02/01/26 04:00:00 PM,275.5,12.86,,,,
4278,02/01/26 04:30:00 PM,276.1,12.88,,,,
4279,02/01/26 05:00:00 PM,276.4,12.82,,,,
4280,02/01/26 05:30:00 PM,276.3,12.77,,,,
4281,02/01/26 06:00:00 PM,287.2,12.83,,,,
4282,02/01/26 06:30:00 PM,291.2,12.75,,,,
4283,02/01/26 07:00:00 PM,288.0,12.62,,,,
4284,02/01/26 07:30:00 PM,285.5,12.57,,,,
4285,02/01/26 08:00:00 PM,287.1,12.49,,,,
4286,02/01/26 08:30:00 PM,287.3,12.39,,,,
4287,02/01/26 09:00:00 PM,285.9,12.25,,,,
4288,02/01/26 09:30:00 PM,283.8,12.14,,,,
4289,02/01/26 10:00:00 PM,280.9,11.96,,,,
4290,02/01/26 10:30:00 PM,276.9,11.84,,,,
4291,02/01/26 11:00:00 PM,273.1,11.70,,,,
4292,02/01/26 11:30:00 PM,271.1,11.52,,,,
4293,02/02/26 12:00:00 AM,269.5,11.36,,,,
4294,02/02/26 12:30:00 AM,268.6,11.28,,,,
4295,02/02/26 01:00:00 AM,267.7,11.15,,,,
4296,02/02/26 01:30:00 AM,266.8,11.07,,,,
4297,02/02/26 02:00:00 AM,266.2,10.97,,,,
4298,02/02/26 02:30:00 AM,265.4,10.85,,,,
4299,02/02/26 03:00:00 AM,264.7,10.76,,,,
4300,02/02/26 03:30:00 AM,263.9,10.64,,,,
4301,02/02/26 04:00:00 AM,263.2,10.55,,,,
4302,02/02/26 04:30:00 AM,262.5,10.45,,,,
4303,02/02/26 05:00:00 AM,261.8,10.37,,,,
4304,02/02/26 05:30:00 AM,261.0,10.28,,,,
4305,02/02/26 06:00:00 AM,260.2,10.14,,,,
4306,02/02/26 06:30:00 AM,259.6,10.02,,,,
4307,02/02/26 07:00:00 AM,259.0,9.97,,,,
4308,02/02/26 07:30:00 AM,258.6,9.88,,,,
4309,02/02/26 08:00:00 AM,258.0,9.80,,,,
4310,02/02/26 08:30:00 AM,258.1,9.81,,,,
4311,02/02/26 09:00:00 AM,258.5,9.88,,,,
4312,02/02/26 09:30:00 AM,259.9,10.08,,,,
4313,02/02/26 10:00:00 AM,261.4,10.33,,,,
4314,02/02/26 10:30:00 AM,263.3,10.67,,,,
4315,02/02/26 11:00:00 AM,265.4,10.96,,,,
4316,02/02/26 11:30:00 AM,268.0,11.27,,,,
4317,02/02/26 12:00:00 PM,270.1,11.63,,,,
4318,02/02/26 12:30:00 PM,272.5,11.98,,,,
4319,02/02/26 01:00:00 PM,274.9,12.31,,,,
4320,02/02/26 01:30:00 PM,277.5,12.70,,,,
4321,02/02/26 02:00:00 PM,279.7,13.02,,,,
4322,02/02/26 02:30:00 PM,280.6,13.14,,,,
4323,02/02/26 03:00:00 PM,281.9,13.28,,,,
4324,02/02/26 03:30:00 PM,282.7,13.30,,,,
4325,02/02/26 04:00:00 PM,283.0,13.29,,,,
4326,02/02/26 04:30:00 PM,283.3,13.33,,,,
4327,02/02/26 05:00:00 PM,283.2,13.29,,,,
4328,02/02/26 05:30:00 PM,288.4,13.32,,,,
4329,02/02/26 06:00:00 PM,304.6,13.40,,,,
4330,02/02/26 06:30:00 PM,309.7,13.41,,,,
4331,02/02/26 07:00:00 PM,308.8,13.34,,,,
4332,02/02/26 07:30:00 PM,303.7,13.17,,,,
4333,02/02/26 08:00:00 PM,305.1,13.06,,,,
4334,02/02/26 08:30:00 PM,310.9,12.93,,,,
4335,02/02/26 09:00:00 PM,302.4,12.78,,,,
4336,02/02/26 09:30:00 PM,300.0,12.65,,,,
4337,02/02/26 10:00:00 PM,297.9,12.50,,,,
4338,02/02/26 10:30:00 PM,296.2,12.35,,,,
4339,02/02/26 11:00:00 PM,294.0,12.25,,,,
4340,02/02/26 11:30:00 PM,292.5,12.06,,,,
4341,02/03/26 12:00:00 AM,292.2,11.96,,,,
4342,02/03/26 12:30:00 AM,290.9,11.82,,,,
4343,02/03/26 01:00:00 AM,289.6,11.72,,,,
4344,02/03/26 01:30:00 AM,288.1,11.60,,,,
4345,02/03/26 02:00:00 AM,287.0,11.48,,,,
4346,02/03/26 02:30:00 AM,285.3,11.38,,,,
4347,02/03/26 03:00:00 AM,283.4,11.27,,,,
4348,02/03/26 03:30:00 AM,282.4,11.15,,,,
4349,02/03/26 04:00:00 AM,280.9,11.01,,,,
4350,02/03/26 04:30:00 AM,278.8,10.92,,,,
4351,02/03/26 05:00:00 AM,277.1,10.84,,,,
4352,02/03/26 05:30:00 AM,276.0,10.71,,,,
4353,02/03/26 06:00:00 AM,275.2,10.59,,,,
4354,02/03/26 06:30:00 AM,273.1,10.45,,,,
4355,02/03/26 07:00:00 AM,272.2,10.29,,,,
4356,02/03/26 07:30:00 AM,272.0,10.20,,,,
4357,02/03/26 08:00:00 AM,271.5,10.12,,,,
4358,02/03/26 08:30:00 AM,272.1,10.10,,,,
4359,02/03/26 09:00:00 AM,273.4,10.16,,,,
4360,02/03/26 09:30:00 AM,275.1,10.30,,,,
4361,02/03/26 10:00:00 AM,278.2,10.60,,,,
4362,02/03/26 10:30:00 AM,283.2,11.03,,,,
4363,02/03/26 11:00:00 AM,288.8,11.56,,,,
4364,02/03/26 11:30:00 AM,291.7,12.10,,,,
4365,02/03/26 12:00:00 PM,292.4,12.65,,,,
4366,02/03/26 12:30:00 PM,294.7,13.09,,,,
4367,02/03/26 01:00:00 PM,296.9,13.49,,,,
4368,02/03/26 01:30:00 PM,301.0,13.89,,,,
4369,02/03/26 02:00:00 PM,306.3,14.35,,,,
4370,02/03/26 02:30:00 PM,310.1,14.67,,,,
4371,02/03/26 03:00:00 PM,310.7,14.72,,,,
4372,02/03/26 03:30:00 PM,309.8,14.80,,,,
4373,02/03/26 04:00:00 PM,307.2,14.72,,,,
4374,02/03/26 04:30:00 PM,308.4,14.75,,,,
4375,02/03/26 05:00:00 PM,320.1,14.56,,,,
4376,02/03/26 05:30:00 PM,314.7,14.45,,,,
4377,02/03/26 06:00:00 PM,313.1,14.35,,,,
4378,02/03/26 06:30:00 PM,311.3,14.23,,,,
4379,02/03/26 07:00:00 PM,312.6,14.12,,,,
4380,02/03/26 07:30:00 PM,313.3,14.00,,,,
4381,02/03/26 08:00:00 PM,313.2,13.88,,,,
4382,02/03/26 08:30:00 PM,310.6,13.77,,,,
4383,02/03/26 09:00:00 PM,310.4,13.68,,,,
4384,02/03/26 09:30:00 PM,308.8,13.54,,,,
4385,02/03/26 10:00:00 PM,306.2,13.38,,,,
4386,02/03/26 10:30:00 PM,303.2,13.22,,,,
4387,02/03/26 11:00:00 PM,301.8,13.09,,,,
4388,02/03/26 11:30:00 PM,300.9,12.96,,,,
4389,02/04/26 12:00:00 AM,300.2,12.83,,,,
4390,02/04/26 12:30:00 AM,299.4,12.69,,,,
4391,02/04/26 01:00:00 AM,295.9,12.55,,,,
4392,02/04/26 01:30:00 AM,294.3,12.42,,,,
4393,02/04/26 02:00:00 AM,292.3,12.25,,,,
4394,02/04/26 02:30:00 AM,290.8,12.03,,,,
4395,02/04/26 03:00:00 AM,289.2,11.88,,,,
4396,02/04/26 03:30:00 AM,289.1,11.80,,,,
4397,02/04/26 04:00:00 AM,288.6,11.68,,,,
4398,02/04/26 04:30:00 AM,286.7,11.59,,,,
4399,02/04/26 05:00:00 AM,284.8,11.55,,,,
4400,02/04/26 05:30:00 AM,282.4,11.39,,,,
4401,02/04/26 06:00:00 AM,279.8,11.28,,,,
4402,02/04/26 06:30:00 AM,278.5,11.15,,,,
4403,02/04/26 07:00:00 AM,278.8,11.01,,,,
4404,02/04/26 07:30:00 AM,277.2,10.91,,,,
4405,02/04/26 08:00:00 AM,276.6,10.91,,,,
4406,02/04/26 08:30:00 AM,276.3,10.84,,,,
4407,02/04/26 09:00:00 AM,276.0,10.80,,,,
4408,02/04/26 09:30:00 AM,276.5,11.03,,,,
4409,02/04/26 10:00:00 AM,277.7,11.23,,,,
4410,02/04/26 10:30:00 AM,278.6,11.55,,,,
4411,02/04/26 11:00:00 AM,280.4,11.94,,,,
4412,02/04/26 11:30:00 AM,283.4,12.31,,,,
4413,02/04/26 12:00:00 PM,286.3,12.69,,,,
4414,02/04/26 12:30:00 PM,289.1,13.06,,,,
4415,02/04/26 01:00:00 PM,293.0,13.48,,,,
4416,02/04/26 01:30:00 PM,294.3,13.68,,,,
4417,02/04/26 02:00:00 PM,296.2,14.01,,,,
4418,02/04/26 02:30:00 PM,297.7,14.25,,,,
4419,02/04/26 03:00:00 PM,299.7,14.54,,,,
4420,02/04/26 03:30:00 PM,300.6,14.67,,,,
4421,02/04/26 04:00:00 PM,301.3,14.74,,,,
4422,02/04/26 04:30:00 PM,302.6,14.86,,,,
4423,02/04/26 05:00:00 PM,303.0,14.80,,,,
4424,02/04/26 05:30:00 PM,301.0,14.62,,,,
4425,02/04/26 06:00:00 PM,302.6,14.54,,,,
4426,02/04/26 06:30:00 PM,303.4,14.36,,,,
4427,02/04/26 07:00:00 PM,303.0,14.35,,,,
4428,02/04/26 07:30:00 PM,301.3,14.29,,,,
4429,02/04/26 08:00:00 PM,302.1,14.24,,,,
4430,02/04/26 08:30:00 PM,300.8,14.08,,,,
4431,02/04/26 09:00:00 PM,299.2,13.92,,,,
4432,02/04/26 09:30:00 PM,298.0,13.79,,,,
4433,02/04/26 10:00:00 PM,297.1,13.64,,,,
4434,02/04/26 10:30:00 PM,295.9,13.48,,,,
4435,02/04/26 11:00:00 PM,295.5,13.32,,,,
4436,02/04/26 11:30:00 PM,293.0,13.16,,,,
4437,02/05/26 12:00:00 AM,291.5,13.02,,,,
4438,02/05/26 12:30:00 AM,290.1,12.86,,,,
4439,02/05/26 01:00:00 AM,288.6,12.70,,,,
4440,02/05/26 01:30:00 AM,287.6,12.58,,,,
4441,02/05/26 02:00:00 AM,286.6,12.45,,,,
4442,02/05/26 02:30:00 AM,285.7,12.33,,,,
4443,02/05/26 03:00:00 AM,285.3,12.26,,,,
4444,02/05/26 03:30:00 AM,284.8,12.18,,,,
4445,02/05/26 04:00:00 AM,284.4,12.13,,,,
4446,02/05/26 04:30:00 AM,284.1,12.05,,,,
4447,02/05/26 05:00:00 AM,283.5,11.91,,,,
4448,02/05/26 05:30:00 AM,283.5,11.86,,,,
4449,02/05/26 06:00:00 AM,283.2,11.79,,,,
4450,02/05/26 06:30:00 AM,283.0,11.71,,,,
4451,02/05/26 07:00:00 AM,282.4,11.62,,,,
4452,02/05/26 07:30:00 AM,281.3,11.56,,,,
4453,02/05/26 08:00:00 AM,281.4,11.54,,,,
4454,02/05/26 08:30:00 AM,282.1,11.51,,,,
4455,02/05/26 09:00:00 AM,281.6,11.60,,,,
4456,02/05/26 09:30:00 AM,281.3,11.68,,,,
4457,02/05/26 10:00:00 AM,282.3,11.82,,,,
4458,02/05/26 10:30:00 AM,283.7,12.03,,,,
4459,02/05/26 11:00:00 AM,284.9,12.26,,,,
4460,02/05/26 11:30:00 AM,284.9,12.45,,,,
4461,02/05/26 12:00:00 PM,286.0,12.69,,,,
4462,02/05/26 12:30:00 PM,288.9,13.14,,,,
4463,02/05/26 01:00:00 PM,291.3,13.56,,,,
4464,02/05/26 01:30:00 PM,294.0,13.91,,,,
4465,02/05/26 02:00:00 PM,296.0,14.15,,,,
4466,02/05/26 02:30:00 PM,299.7,14.48,,,,
4467,02/05/26 03:00:00 PM,304.3,14.96,,,,
